Time,Value
2.083333333333333e-05,93.75
0.005354166666666667,0
0.0106875,187.5
0.01602083333333333,93.75
0.02135416666666667,93.75
0.0266875,2250
0.03202083333333333,1687.5
0.03735416666666667,375
0.0426875,0
0.04802083333333333,93.75
0.05335416666666667,0
0.0586875,93.75
0.06402083333333333,0
0.06935416666666666,187.5
0.0746875,93.75
0.08002083333333333,0
0.08535416666666666,93.75
0.0906875,0
0.09602083333333333,93.75
0.1013541666666667,0
0.1066875,93.75
0.1120208333333333,0
0.1173541666666667,0
0.1226875,93.75
0.1280208333333333,0
0.1333541666666667,93.75
0.1386875,0
0.1440208333333333,93.75
0.1493541666666667,0
0.1546875,93.75
0.1600208333333333,0
0.1653541666666667,0
0.1706875,0
0.1760208333333333,0
0.1813541666666667,0
0.1866875,0
0.1920208333333333,0
0.1973541666666667,0
0.2026875,93.75
0.2080208333333333,93.75
0.2133541666666667,0
0.2186875,93.75
0.2240208333333333,0
0.2293541666666667,93.75
0.2346875,0
0.2400208333333333,0
0.2453541666666667,0
0.2506875,0
0.2560208333333333,0
0.2613541666666667,93.75
0.2666875,0
0.2720208333333333,0
0.2773541666666667,0
0.2826875,0
0.2880208333333333,0
0.2933541666666667,0
0.2986875,93.75
0.3040208333333334,0
0.3093541666666667,0
0.3146875,0
0.3200208333333333,93.75
0.3253541666666667,0
0.3306875,0
0.3360208333333333,93.75
0.3413541666666667,0
0.3466875,0
0.3520208333333333,93.75
0.3573541666666666,0
0.3626875,0
0.3680208333333334,0
0.3733541666666667,0
0.3786875,0
0.3840208333333333,93.75
0.3893541666666667,0
0.3946875,0
0.4000208333333333,93.75
0.4053541666666667,0
0.4106875,0
0.4160208333333333,0
0.4213541666666666,93.75
0.4266875,0
0.4320208333333334,0
0.4373541666666667,0
0.4426875,0
0.4480208333333333,0
0.4533541666666667,0
0.4586875,0
0.4640208333333333,0
0.4693541666666667,93.75
0.4746875,0
0.4800208333333333,0
0.4853541666666666,0
0.4906875,93.75
0.4960208333333334,0
0.5013541666666667,0
0.5066875,0
0.5120208333333334,93.75
0.5173541666666667,0
0.5226875,0
0.5280208333333334,0
0.5333541666666667,0
0.5386875,0
0.5440208333333333,0
0.5493541666666667,93.75
0.5546875,0
0.5600208333333333,0
0.5653541666666667,93.75
0.5706875,0
0.5760208333333333,0
0.5813541666666666,0
0.5866875,0
0.5920208333333333,0
0.5973541666666666,0
0.6026875,468.75
0.6080208333333333,0
0.6133541666666666,0
0.6186874999999999,0
0.6240208333333334,0
0.6293541666666667,0
0.6346875,468.75
0.6400208333333334,0
0.6453541666666667,0
0.6506875,0
0.6560208333333334,0
0.6613541666666667,0
0.6666875,0
0.6720208333333333,0
0.6773541666666667,0
0.6826875,0
0.6880208333333333,0
0.6933541666666667,0
0.6986875,0
0.7040208333333333,0
0.7093541666666666,0
0.7146875,93.75
0.7200208333333333,0
0.7253541666666666,0
0.7306875,0
0.7360208333333333,0
0.7413541666666666,93.75
0.7466874999999999,0
0.7520208333333334,0
0.7573541666666667,0
0.7626875,93.75
0.7680208333333334,0
0.7733541666666667,0
0.7786875,0
0.7840208333333333,93.75
0.7893541666666667,0
0.7946875,0
0.8000208333333333,0
0.8053541666666667,0
0.8106875,0
0.8160208333333333,93.75
0.8213541666666667,0
0.8266875,0
0.8320208333333333,93.75
0.8373541666666666,0
0.8426875,0
0.8480208333333333,0
0.8533541666666666,93.75
0.8586875,0
0.8640208333333333,0
0.8693541666666667,0
0.8746875,93.75
0.8800208333333334,0
0.8853541666666667,0
0.8906875,93.75
0.8960208333333334,0
0.9013541666666667,93.75
0.9066875,0
0.9120208333333333,93.75
0.9173541666666667,0
0.9226875,0
0.9280208333333333,93.75
0.9333541666666667,0
0.9386875,0
0.9440208333333333,0
0.9493541666666667,0
0.9546875,0
0.9600208333333333,0
0.9653541666666666,0
0.9706875,0
0.9760208333333333,0
0.9813541666666666,0
0.9866875000000001,0
0.9920208333333334,0
0.9973541666666667,375
1.0026875,0
1.008020833333333,0
1.013354166666667,0
1.0186875,93.75
1.024020833333333,0
1.029354166666667,0
1.0346875,0
1.040020833333333,468.75
1.045354166666667,0
1.0506875,468.75
1.056020833333333,562.5
1.061354166666667,562.5
1.0666875,562.5
1.072020833333333,375
1.077354166666667,562.5
1.0826875,468.75
1.088020833333333,562.5
1.093354166666667,468.75
1.0986875,375
1.104020833333333,562.5
1.109354166666667,468.75
1.1146875,468.75
1.120020833333333,468.75
1.125354166666667,468.75
1.1306875,468.75
1.136020833333333,0
1.141354166666667,562.5
1.1466875,468.75
1.152020833333333,281.25
1.157354166666667,281.25
1.1626875,468.75
1.168020833333333,1125
1.173354166666667,468.75
1.1786875,375
1.184020833333333,468.75
1.189354166666667,937.5
1.1946875,562.5
1.200020833333333,0
1.205354166666667,0
1.2106875,0
