Time,Value
2.083333333333333e-05,210.9375
0.02135416666666667,46.875
0.0426875,93.75
0.06402083333333333,70.3125
0.08535416666666666,46.875
0.1066875,46.875
0.1280208333333333,46.875
0.1493541666666667,46.875
0.1706875,46.875
0.1920208333333333,46.875
0.2133541666666667,46.875
0.2346875,46.875
0.2560208333333333,46.875
0.2773541666666667,46.875
0.2986875,140.625
0.3200208333333333,140.625
0.3413541666666667,117.1875
0.3626875,70.3125
0.3840208333333333,234.375
0.4053541666666667,93.75
0.4266875,117.1875
0.4480208333333333,398.4375
0.4693541666666667,304.6875
0.4906875,93.75
0.5120208333333334,468.75
0.5333541666666667,0
0.5546875,820.3125
0.5760208333333333,70.3125
0.5973541666666666,164.0625
0.6186874999999999,187.5
0.6400208333333334,0
0.6613541666666667,0
0.6826875,117.1875
0.7040208333333333,140.625
0.7253541666666666,140.625
0.7466874999999999,117.1875
0.7680208333333334,117.1875
0.7893541666666667,93.75
0.8106875,93.75
0.8320208333333333,117.1875
0.8533541666666666,93.75
0.8746875,281.25
0.8960208333333334,93.75
0.9173541666666667,234.375
0.9386875,46.875
0.9600208333333333,46.875
0.9813541666666666,562.5
1.0026875,93.75
1.024020833333333,93.75
1.045354166666667,914.0625
1.0666875,93.75
1.088020833333333,750
1.109354166666667,70.3125
1.1306875,70.3125
1.152020833333333,117.1875
1.173354166666667,304.6875
1.1946875,773.4375
1.216020833333333,93.75
1.237354166666667,304.6875
1.2586875,117.1875
1.280020833333333,304.6875
1.301354166666667,867.1875
1.3226875,70.3125
1.344020833333333,117.1875
1.365354166666667,890.625
1.3866875,890.625
1.408020833333333,890.625
1.429354166666667,70.3125
1.4506875,960.9375
1.472020833333333,703.125
1.493354166666667,70.3125
1.5146875,46.875
1.536020833333333,468.75
1.557354166666667,632.8125
1.5786875,70.3125
1.600020833333333,70.3125
1.621354166666667,492.1875
1.6426875,562.5
1.664020833333333,750
1.685354166666667,515.625
1.7066875,773.4375
1.728020833333333,960.9375
1.749354166666667,70.3125
1.7706875,515.625
1.792020833333333,515.625
1.813354166666667,304.6875
1.8346875,93.75
1.856020833333333,70.3125
1.877354166666667,70.3125
1.8986875,93.75
1.920020833333333,23.4375
1.941354166666667,46.875
1.9626875,867.1875
1.984020833333333,234.375
2.005354166666667,539.0625
2.0266875,164.0625
2.048020833333333,773.4375
2.069354166666667,187.5
2.0906875,46.875
2.112020833333333,46.875
2.133354166666667,164.0625
2.1546875,46.875
2.176020833333333,46.875
2.197354166666666,281.25
2.2186875,281.25
2.240020833333333,164.0625
2.261354166666667,70.3125
2.2826875,210.9375
2.304020833333333,117.1875
2.325354166666667,281.25
2.3466875,93.75
2.368020833333333,281.25
2.389354166666667,93.75
2.4106875,93.75
2.432020833333334,70.3125
2.453354166666667,234.375
2.4746875,93.75
2.496020833333333,281.25
2.517354166666667,210.9375
2.5386875,281.25
2.560020833333333,140.625
2.581354166666667,187.5
2.6026875,234.375
2.624020833333333,257.8125
2.645354166666666,164.0625
2.6666875,164.0625
2.688020833333333,210.9375
2.709354166666667,234.375
2.7306875,187.5
2.752020833333333,187.5
2.773354166666667,539.0625
2.7946875,234.375
2.816020833333333,234.375
2.837354166666667,726.5625
