Time,Value
2.083333333333333e-05,0.619460723230808
0.02135416666666667,0.5382011209784294
0.0426875,0.5438247696637122
0.06402083333333333,0.5074834214296666
0.08535416666666666,0.5232108794704511
0.1066875,0.5598421712020522
0.1280208333333333,0.5648668106077712
0.1493541666666667,0.4485985905848779
0.1706875,0.4446760968881979
0.1920208333333333,0.3147789519479435
0.2133541666666667,0.4313678013219866
0.2346875,0.4209231386659445
0.2560208333333333,0.3747079862164813
0.2773541666666667,0.437114998134244
0.2986875,0.4296736316163026
0.3200208333333333,0.5099563921405562
0.3413541666666667,0.496025553014326
0.3626875,0.3612839346056666
0.3840208333333333,0.3249298579835835
0.4053541666666667,0.4121640802924429
0.4266875,0.4845250476845205
0.4480208333333333,0.649392833810526
0.4693541666666667,0.3624611665831409
0.4906875,0.4888280046421874
0.5120208333333334,0.3935831918155689
0.5333541666666667,0.4387744425965905
0.5546875,0.4363683582799788
0.5760208333333333,0.4778165340514745
0.5973541666666666,0.4281653404314261
0.6186874999999999,0.5787903737940843
0.6400208333333334,0.4410822239001704
0.6613541666666667,0.4207018966178216
0.6826875,0.569007664915932
0.7040208333333333,0.4629582099887837
0.7253541666666666,0.4158837448391901
0.7466874999999999,0.4983897990564177
0.7680208333333334,0.5197471683248471
0.7893541666666667,0.4299674714844021
0.8106875,0.5535109008344586
0.8320208333333333,0.6289537380390637
0.8533541666666666,0.4501863761239174
0.8746875,0.4349186279718504
0.8960208333333334,0.4397277621216628
0.9173541666666667,0.5800234343208989
0.9386875,0.6017781145419447
0.9600208333333333,0.5578585278876587
0.9813541666666666,0.450301016795686
1.0026875,0.452956447205053
1.024020833333333,0.5618394266103548
1.045354166666667,0.8046029179811794
1.0666875,0.7987341307377022
1.088020833333333,0.7591905778557229
1.109354166666667,0.5367113358796088
1.1306875,0.6871039805896139
1.152020833333333,0.5655087306339766
1.173354166666667,0.6896189101251626
1.1946875,0.5891912711499145
1.216020833333333,0.9198768911115098
1.237354166666667,1
1.2586875,0.5663328866964391
1.280020833333333,0.7029939735877953
1.301354166666667,0.7484104935083141
1.3226875,0.4488240319286663
1.344020833333333,0.5042775154357533
1.365354166666667,0.4900859257546221
1.3866875,0.4574741698207322
1.408020833333333,0.5394619319558928
1.429354166666667,0.4068088632737025
1.4506875,0.4022961315361274
1.472020833333333,0.606556642388839
1.493354166666667,0.4184170927684058
1.5146875,0.4508394906281317
1.536020833333333,0.4199761223685021
1.557354166666667,0.5030631402430311
1.5786875,0.597833736901787
1.600020833333333,0.524179895525845
1.621354166666667,0.6415101249780673
1.6426875,0.5487760714439285
1.664020833333333,0.4743408858425691
1.685354166666667,0.7737238307661587
1.7066875,0.6348344101466393
1.728020833333333,0.7268968378780853
1.749354166666667,0.6179190016709083
1.7706875,0.483303551501203
1.792020833333333,0.6230764526077346
1.813354166666667,0.4441463867287063
1.8346875,0.5978569899410169
1.856020833333333,0.535801338853286
1.877354166666667,0.5504850880309375
1.8986875,0.3909973573791748
1.920020833333333,0.328033611844712
1.941354166666667,0.4703109597320279
1.9626875,0.3817668435433362
1.984020833333333,0.7159459346109873
2.005354166666667,0.5500991008206452
2.0266875,0.5484322179906302
